txn_id,user_id,merchant_id,txn_ts,amount,txn_status,channel,device_id
1820,165,42,2024-11-30 05:14:10,2793.59,SUCCESS,CARD,DEV0432
1821,16,35,2024-03-26 04:09:33,0.0,SUCCESS,UPI,DEV0425
1822,50,52,2024-10-01 21:54:38,0.0,SUCCESS,CARD,DEV0299
1823,147,37,2024-10-21 01:20:12,0.0,SUCCESS,CARD,DEV0269
1824,65,13,2024-01-01 23:07:45,239.79,FAILED,UPI,DEV0343
1825,129,38,2024-05-12 14:30:52,700.32,SUCCESS,WALLET,DEV0002
1826,135,29,2024-02-18 15:13:14,1409.21,SUCCESS,UPI,DEV0424
1827,113,78,2024-06-26 14:14:06,2761.87,SUCCESS,UPI,DEV0388
1828,100,54,2024-10-25 08:57:48,2828.48,SUCCESS,WALLET,DEV0302
1829,148,25,2024-06-05 02:44:27,668.86,SUCCESS,WALLET,DEV0193
1830,100,67,2024-08-30 20:35:14,5687.94,SUCCESS,CARD,DEV0120
1831,129,32,2024-01-10 19:38:22,529.42,SUCCESS,CARD,DEV0366
1832,21,66,2024-08-26 21:39:49,906.0,SUCCESS,UPI,DEV0293
1833,105,74,2025-01-28 00:11:10,82.9,SUCCESS,CARD,DEV0380
1834,102,3,2024-10-06 12:24:37,0.0,SUCCESS,UPI,DEV0267
1835,82,16,2024-09-07 17:09:29,134.54,SUCCESS,CARD,DEV0030
1836,109,7,2025-01-07 21:29:03,0.0,SUCCESS,WALLET,DEV0270
1837,86,37,2024-06-06 18:19:48,0.0,SUCCESS,WALLET,DEV0132
1838,38,11,2024-08-21 15:45:42,0.0,SUCCESS,WALLET,DEV0020
1839,53,46,2024-10-13 06:28:19,0.0,SUCCESS,WALLET,DEV0384
1840,110,58,2024-03-09 02:23:50,120.79,FAILED,WALLET,DEV0197
1841,86,43,2024-06-04 08:51:06,747.85,SUCCESS,WALLET,DEV0070
1842,52,15,2024-12-22 14:48:04,3013.33,SUCCESS,WALLET,DEV0189
1843,24,50,2024-02-20 15:14:14,224.71,SUCCESS,CARD,DEV0020
1844,191,21,2024-06-23 12:09:31,3722.8,SUCCESS,CARD,DEV0181
1845,109,2,2024-08-08 11:03:40,4675.83,SUCCESS,WALLET,DEV0105
1846,183,31,2024-02-01 01:39:00,554.18,PENDING,WALLET,DEV0036
1847,144,28,2024-12-24 07:22:34,0.0,SUCCESS,CARD,DEV0030
1848,45,38,2024-07-15 13:22:11,0.0,SUCCESS,WALLET,DEV0313
1849,131,44,2024-12-17 17:01:13,0.0,SUCCESS,WALLET,DEV0034
1850,136,63,2025-01-15 07:04:58,1118.71,SUCCESS,UPI,DEV0187
1851,130,28,2024-12-11 00:15:08,0.0,SUCCESS,WALLET,DEV0215
1852,74,21,2025-01-07 19:27:50,4670.42,SUCCESS,CARD,DEV0145
1853,118,68,2024-11-27 10:14:06,54.38,SUCCESS,WALLET,DEV0221
1854,56,80,2024-07-11 19:24:48,0.0,SUCCESS,CARD,DEV0187
1855,147,56,2024-10-20 00:56:15,3408.34,SUCCESS,CARD,DEV0023
1856,64,18,2024-09-21 23:07:22,0.0,FAILED,UPI,DEV0012
1857,116,27,2024-11-20 19:35:26,1097.36,SUCCESS,UPI,DEV0225
1858,48,48,2024-11-10 15:49:15,1814.03,SUCCESS,CARD,DEV0214
1859,143,52,2024-12-23 02:25:20,1928.49,SUCCESS,WALLET,DEV0393
1860,199,12,2024-01-10 09:06:47,1098.43,SUCCESS,UPI,DEV0302
1861,52,12,2025-01-24 22:16:14,2419.14,SUCCESS,WALLET,DEV0179
1862,5,61,2024-11-07 11:36:07,1058.27,SUCCESS,UPI,DEV0366
1863,152,1,2024-11-11 02:31:39,3186.22,SUCCESS,UPI,DEV0314
1864,44,35,2024-06-26 01:02:41,1742.5,SUCCESS,UPI,DEV0407
1865,151,61,2024-08-24 04:45:20,0.0,SUCCESS,WALLET,DEV0039
1866,21,40,2024-08-20 09:31:41,2397.82,SUCCESS,WALLET,DEV0197
1867,12,15,2024-11-23 19:16:49,0.0,SUCCESS,CARD,DEV0332
1868,115,9,2024-12-01 13:19:42,3264.79,SUCCESS,UPI,DEV0301
1869,186,59,2024-05-15 02:55:40,2209.04,SUCCESS,CARD,DEV0346
1870,77,69,2024-03-03 15:58:21,3160.44,SUCCESS,UPI,DEV0079
1871,168,6,2024-03-26 01:16:59,875.08,SUCCESS,WALLET,DEV0450
1872,133,35,2025-01-20 05:02:45,0.0,SUCCESS,UPI,DEV0391
1873,14,34,2024-07-09 12:54:58,764.66,PENDING,UPI,DEV0327
1874,164,40,2024-06-04 17:39:35,786.5,SUCCESS,CARD,DEV0066
1875,79,36,2024-12-13 15:28:38,0.0,FAILED,CARD,DEV0422
1876,44,57,2024-10-01 07:29:25,0.0,SUCCESS,CARD,DEV0242
1877,180,75,2024-03-31 14:32:54,4270.1,SUCCESS,CARD,DEV0058
1878,153,59,2024-12-24 02:55:28,0.0,SUCCESS,WALLET,DEV0211
1879,177,45,2024-02-13 19:17:33,4421.94,FAILED,CARD,DEV0111
1880,78,11,2024-03-20 08:16:28,0.0,SUCCESS,CARD,DEV0128
1881,125,75,2024-02-01 03:08:23,0.0,SUCCESS,UPI,DEV0419
1882,198,4,2024-04-13 05:16:46,3235.17,SUCCESS,UPI,DEV0209
1883,10,71,2024-07-10 21:24:52,3955.28,SUCCESS,UPI,DEV0356
1884,179,34,2024-09-04 19:21:36,177.19,PENDING,CARD,DEV0055
1885,142,21,2024-08-30 07:14:13,1209.74,SUCCESS,CARD,DEV0268
1886,59,45,2024-04-30 02:03:04,0.0,SUCCESS,CARD,DEV0231
1887,19,58,2024-08-04 00:31:09,0.0,SUCCESS,UPI,DEV0113
1888,10,9,2024-06-07 21:14:16,3558.46,FAILED,UPI,DEV0276
1889,20,47,2024-07-08 03:55:08,5306.91,SUCCESS,CARD,DEV0441
1890,191,11,2024-06-24 05:27:22,0.0,SUCCESS,UPI,DEV0261
1891,128,21,2024-09-29 14:06:16,19.19,SUCCESS,WALLET,DEV0263
1892,200,12,2025-01-12 00:47:08,0.0,SUCCESS,CARD,DEV0220
1893,167,69,2025-01-18 14:42:55,3427.62,SUCCESS,UPI,DEV0377
1894,63,78,2024-05-19 12:23:59,768.66,SUCCESS,WALLET,DEV0264
1895,122,23,2024-10-06 09:40:49,1684.19,SUCCESS,CARD,DEV0384
1896,188,52,2024-06-03 01:43:43,1535.15,FAILED,UPI,DEV0224
1897,39,58,2024-06-14 03:28:36,0.0,PENDING,CARD,DEV0426
1898,7,34,2024-11-11 08:02:48,866.63,SUCCESS,UPI,DEV0110
1899,7,47,2024-04-20 00:00:23,1282.07,SUCCESS,WALLET,DEV0237
1900,185,69,2024-10-26 03:51:45,196.64,SUCCESS,CARD,DEV0252
1901,133,40,2024-07-30 03:31:19,2729.71,SUCCESS,WALLET,DEV0338
1902,87,77,2024-10-29 05:51:54,0.0,SUCCESS,UPI,DEV0198
1903,71,79,2024-08-08 04:53:05,0.0,SUCCESS,UPI,DEV0162
1904,2,35,2024-12-19 01:38:19,0.0,SUCCESS,UPI,DEV0136
1905,120,18,2024-02-25 07:29:29,2461.45,FAILED,CARD,DEV0222
1906,133,27,2024-09-07 11:56:36,0.0,SUCCESS,WALLET,DEV0361
1907,114,16,2024-02-10 20:21:43,748.16,SUCCESS,CARD,DEV0371
1908,37,58,2024-02-14 13:47:06,0.0,FAILED,CARD,DEV0143
1909,74,66,2024-09-03 09:35:04,2651.82,FAILED,CARD,DEV0449
1910,120,62,2024-05-05 16:35:00,0.0,SUCCESS,CARD,DEV0112
1911,19,71,2024-09-21 19:38:19,3448.94,SUCCESS,UPI,DEV0079
1912,51,23,2025-01-02 18:35:54,4451.92,SUCCESS,WALLET,DEV0291
1913,56,74,2024-02-17 11:56:44,3021.02,SUCCESS,UPI,DEV0033
1914,93,30,2024-04-04 16:21:53,2934.97,SUCCESS,CARD,DEV0285
1915,7,54,2025-01-08 10:19:40,3507.11,SUCCESS,UPI,DEV0209
1916,107,2,2024-06-14 09:10:53,1419.64,FAILED,CARD,DEV0288
1917,11,3,2024-12-15 14:26:57,1954.2,SUCCESS,UPI,DEV0126
1918,103,4,2025-01-13 16:18:08,0.0,SUCCESS,CARD,DEV0073
1919,182,52,2024-05-20 17:01:44,1588.83,SUCCESS,UPI,DEV0300
1920,193,40,2024-08-28 03:49:45,1079.5,SUCCESS,UPI,DEV0372
1921,65,27,2024-08-12 19:52:06,1586.74,SUCCESS,CARD,DEV0376
1922,86,34,2024-02-06 08:31:50,551.17,SUCCESS,CARD,DEV0252
1923,50,27,2024-02-19 01:33:22,572.78,SUCCESS,WALLET,DEV0245
1924,48,50,2024-09-16 17:56:47,2530.87,SUCCESS,WALLET,DEV0001
1925,130,59,2024-02-28 21:54:00,1510.32,PENDING,WALLET,DEV0352
1926,76,45,2024-09-23 20:36:43,0.0,SUCCESS,UPI,DEV0157
1927,36,40,2024-04-20 13:51:16,3811.08,SUCCESS,WALLET,DEV0158
1928,84,31,2024-05-13 05:30:10,1037.02,PENDING,CARD,DEV0404
1929,1,17,2024-12-25 12:11:53,1385.91,SUCCESS,UPI,DEV0045
1930,138,33,2024-10-04 17:28:17,1806.34,FAILED,CARD,DEV0050
1931,62,40,2025-01-06 06:05:12,1914.01,SUCCESS,CARD,DEV0189
1932,184,64,2024-02-11 19:12:47,0.0,SUCCESS,UPI,DEV0083
1933,173,14,2025-01-13 17:38:34,0.0,PENDING,CARD,DEV0221
1934,137,71,2024-04-28 15:37:04,2680.44,SUCCESS,WALLET,DEV0410
1935,85,48,2025-01-01 21:26:49,0.0,SUCCESS,CARD,DEV0034
1936,89,47,2024-09-28 03:11:53,0.0,SUCCESS,UPI,DEV0274
1937,80,64,2024-05-08 21:55:56,2445.98,SUCCESS,UPI,DEV0254
1938,186,26,2024-05-23 07:47:42,0.0,SUCCESS,UPI,DEV0002
1939,163,31,2024-07-16 07:50:19,679.56,SUCCESS,WALLET,DEV0349
1940,60,63,2024-05-20 01:21:22,2113.86,SUCCESS,CARD,DEV0235
1941,174,54,2024-03-24 14:18:00,1749.64,SUCCESS,WALLET,DEV0197
1942,111,22,2024-12-20 21:23:39,1166.33,SUCCESS,WALLET,DEV0396
1943,77,29,2024-11-23 21:23:41,92.81,SUCCESS,CARD,DEV0253
1944,92,65,2024-06-29 12:07:13,3208.31,SUCCESS,CARD,DEV0336
1945,91,73,2024-06-19 21:05:47,156.2,FAILED,WALLET,DEV0235
1946,153,76,2024-05-03 02:53:33,0.0,SUCCESS,WALLET,DEV0001
1947,164,42,2024-04-12 17:08:21,937.93,SUCCESS,WALLET,DEV0143
1948,31,78,2024-10-13 21:33:09,1059.74,FAILED,UPI,DEV0012
1949,30,36,2024-08-06 15:11:51,0.0,SUCCESS,WALLET,DEV0224
1950,195,51,2024-02-17 15:24:26,2676.09,SUCCESS,UPI,DEV0243
1951,42,53,2024-05-06 00:32:50,0.0,SUCCESS,CARD,DEV0013
1952,166,48,2024-11-13 20:51:53,2711.89,SUCCESS,UPI,DEV0352
1953,70,35,2024-03-24 18:52:26,3551.55,SUCCESS,UPI,DEV0147
1954,52,75,2024-02-02 13:32:18,588.11,SUCCESS,UPI,DEV0368
1955,1,33,2024-05-01 01:39:40,0.0,SUCCESS,UPI,DEV0262
1956,199,35,2024-07-04 14:06:26,5187.58,SUCCESS,CARD,DEV0323
1957,163,74,2025-01-16 16:49:19,0.0,FAILED,CARD,DEV0016
1958,91,14,2025-01-10 08:04:03,2663.72,SUCCESS,WALLET,DEV0185
1959,31,21,2024-03-19 08:19:43,416.54,SUCCESS,WALLET,DEV0371
1960,151,70,2024-08-06 21:53:14,2461.27,SUCCESS,CARD,DEV0085
1961,76,64,2024-06-14 02:57:55,4222.08,SUCCESS,UPI,DEV0219
1962,187,74,2024-03-26 20:07:01,995.91,SUCCESS,CARD,DEV0179
1963,91,27,2024-08-10 23:18:41,3863.66,SUCCESS,WALLET,DEV0386
1964,59,59,2024-12-09 22:23:41,370.41,SUCCESS,WALLET,DEV0117
1965,156,7,2024-03-29 14:49:13,0.0,SUCCESS,WALLET,DEV0397
1966,20,67,2024-06-07 01:04:44,3332.84,SUCCESS,UPI,DEV0009
1967,32,4,2024-12-25 02:26:12,175.78,SUCCESS,CARD,DEV0362
1968,98,4,2024-10-12 05:45:39,2016.45,FAILED,WALLET,DEV0350
1969,55,62,2024-10-15 19:07:02,0.0,SUCCESS,CARD,DEV0001
1970,14,49,2024-11-16 02:17:23,0.0,SUCCESS,CARD,DEV0245
1971,76,17,2025-01-05 21:28:42,0.0,SUCCESS,UPI,DEV0076
1972,113,69,2024-10-09 06:50:38,1738.76,SUCCESS,UPI,DEV0100
1973,40,10,2024-10-12 23:04:03,4627.53,FAILED,WALLET,DEV0230
1974,180,42,2024-06-10 18:20:11,2868.89,SUCCESS,UPI,DEV0228
1975,120,29,2024-06-12 14:53:36,2274.46,FAILED,WALLET,DEV0276
1976,45,43,2024-01-08 23:54:52,506.35,FAILED,CARD,DEV0338
1977,135,35,2024-12-22 06:41:51,3110.68,PENDING,WALLET,DEV0226
1978,65,32,2024-09-01 06:09:55,551.06,SUCCESS,WALLET,DEV0377
1979,177,32,2024-10-08 04:50:03,2404.82,SUCCESS,CARD,DEV0394
1980,164,66,2024-07-31 18:07:53,2287.02,SUCCESS,UPI,DEV0241
1981,197,41,2024-03-06 21:09:38,3589.22,SUCCESS,UPI,DEV0093
1982,162,26,2024-01-13 08:27:22,1410.42,SUCCESS,UPI,DEV0188
1983,177,49,2024-09-21 19:45:16,672.99,SUCCESS,CARD,DEV0155
1984,86,19,2024-01-21 14:51:46,2055.7,SUCCESS,WALLET,DEV0330
1985,181,58,2025-01-27 20:22:12,2008.8,SUCCESS,CARD,DEV0376
1986,6,58,2024-03-07 16:31:00,0.0,SUCCESS,CARD,DEV0070
1987,35,41,2024-10-26 21:39:51,0.0,SUCCESS,UPI,DEV0030
1988,169,38,2024-01-01 00:39:07,0.0,SUCCESS,UPI,DEV0336
1989,170,71,2024-10-02 07:52:46,0.0,SUCCESS,UPI,DEV0128
1990,163,80,2024-01-10 10:17:55,4667.18,SUCCESS,WALLET,DEV0110
1991,117,72,2024-04-29 01:34:25,2608.25,SUCCESS,CARD,DEV0256
1992,63,50,2024-04-20 08:11:19,1158.05,SUCCESS,UPI,DEV0105
1993,74,22,2024-12-04 04:00:36,730.59,SUCCESS,CARD,DEV0314
1994,173,21,2024-11-17 17:12:02,15.36,SUCCESS,WALLET,DEV0341
1995,95,22,2024-04-16 22:28:17,0.0,SUCCESS,UPI,DEV0066
1996,188,2,2024-10-28 09:04:07,2288.31,SUCCESS,UPI,DEV0372
1997,165,28,2024-03-12 23:58:32,299.77,SUCCESS,UPI,DEV0291
1998,72,11,2024-09-03 06:13:52,0.0,SUCCESS,WALLET,DEV0065
1999,135,42,2024-03-02 14:49:39,853.81,FAILED,WALLET,DEV0131
2000,55,32,2025-01-10 21:40:39,28.29,SUCCESS,WALLET,DEV0199
2001,73,36,2024-09-27 22:36:12,2802.63,FAILED,UPI,DEV0064
2002,161,7,2025-01-13 11:38:26,4144.35,SUCCESS,UPI,DEV0136
2003,30,69,2024-07-06 07:31:01,844.4,SUCCESS,WALLET,DEV0007
2004,162,57,2024-05-20 12:48:27,0.0,SUCCESS,WALLET,DEV0064
2005,117,2,2025-01-03 21:34:32,361.43,SUCCESS,CARD,DEV0251
2006,71,66,2024-03-01 08:35:46,3176.0,FAILED,WALLET,DEV0007
2007,102,6,2024-03-26 03:46:39,1884.27,SUCCESS,UPI,DEV0345
2008,94,56,2024-05-12 14:58:58,0.0,SUCCESS,CARD,DEV0343
2009,119,60,2024-07-20 06:54:47,0.0,SUCCESS,CARD,DEV0223
2010,171,36,2024-05-04 16:38:06,1915.85,SUCCESS,CARD,DEV0334
2011,136,43,2025-01-30 07:46:37,4983.51,SUCCESS,UPI,DEV0181
2012,84,36,2024-08-02 23:10:48,931.38,SUCCESS,UPI,DEV0312
2013,68,55,2024-09-21 08:28:35,717.45,SUCCESS,WALLET,DEV0285
2014,97,8,2025-01-27 03:35:23,5002.38,PENDING,CARD,DEV0322
2015,19,18,2024-08-20 05:53:40,3583.82,SUCCESS,WALLET,DEV0331
2016,159,72,2024-10-07 19:21:49,2031.1,SUCCESS,CARD,DEV0190
2017,98,53,2024-11-24 05:34:16,0.0,PENDING,WALLET,DEV0324
2018,184,28,2024-08-21 20:36:46,4803.0,SUCCESS,UPI,DEV0329
2019,67,31,2024-11-01 10:07:27,0.0,SUCCESS,CARD,DEV0035
2020,137,14,2024-11-24 17:33:26,2057.64,SUCCESS,UPI,DEV0318
2021,103,56,2024-08-28 14:13:42,0.0,SUCCESS,CARD,DEV0005
2022,131,49,2024-06-29 19:57:44,3566.94,SUCCESS,WALLET,DEV0081
2023,129,70,2024-05-31 00:35:20,1363.92,SUCCESS,UPI,DEV0167
2024,183,16,2025-01-05 16:23:30,1696.94,SUCCESS,WALLET,DEV0035
2025,65,21,2024-09-12 10:42:52,1828.75,SUCCESS,CARD,DEV0434
2026,95,29,2024-03-10 18:03:13,0.0,SUCCESS,UPI,DEV0078
2027,146,59,2024-04-01 14:21:33,0.0,SUCCESS,UPI,DEV0026
2028,97,10,2024-04-13 00:30:25,119.93,SUCCESS,CARD,DEV0132
2029,179,44,2024-07-02 04:05:57,3707.51,SUCCESS,CARD,DEV0084
2030,134,9,2024-02-15 16:27:15,2238.42,SUCCESS,WALLET,DEV0392
2031,184,39,2024-09-17 14:53:48,3083.77,SUCCESS,UPI,DEV0014
2032,186,28,2024-05-03 09:45:00,1821.15,SUCCESS,CARD,DEV0068
2033,143,78,2024-09-23 19:34:10,0.0,SUCCESS,UPI,DEV0089
2034,97,39,2024-06-23 10:01:11,2336.79,SUCCESS,WALLET,DEV0114
2035,73,75,2024-12-17 05:55:40,885.91,SUCCESS,WALLET,DEV0229
2036,63,59,2024-11-10 06:29:37,2847.46,SUCCESS,UPI,DEV0006
2037,19,4,2024-09-03 16:02:06,3354.81,SUCCESS,WALLET,DEV0206
2038,166,15,2024-04-11 19:46:14,90.38,SUCCESS,CARD,DEV0136
2039,158,55,2024-04-07 00:34:12,1668.76,FAILED,WALLET,DEV0404
2040,45,80,2024-01-31 08:32:02,0.0,SUCCESS,UPI,DEV0439
2041,171,6,2024-02-06 04:19:09,0.0,SUCCESS,CARD,DEV0055
2042,38,54,2024-07-29 08:47:59,1564.68,SUCCESS,WALLET,DEV0430
2043,173,53,2024-03-12 20:04:40,0.0,SUCCESS,WALLET,DEV0310
2044,84,63,2024-09-23 12:37:11,2177.21,SUCCESS,WALLET,DEV0020
2045,173,78,2024-06-05 06:25:49,0.0,SUCCESS,CARD,DEV0124
2046,181,19,2024-04-06 07:40:30,1568.43,SUCCESS,UPI,DEV0248
2047,41,42,2025-01-08 06:09:26,402.41,SUCCESS,CARD,DEV0079
2048,32,49,2024-07-11 09:01:03,0.0,SUCCESS,CARD,DEV0068
2049,69,12,2024-07-13 05:59:41,0.0,SUCCESS,CARD,DEV0172
2050,139,75,2024-07-02 22:04:02,4694.23,SUCCESS,CARD,DEV0157
2051,80,60,2024-12-06 01:15:47,0.0,SUCCESS,UPI,DEV0209
2052,125,29,2024-02-17 07:12:18,4342.88,SUCCESS,UPI,DEV0288
2053,24,10,2024-04-07 01:57:17,2734.84,SUCCESS,UPI,DEV0185
2054,22,7,2024-12-17 18:56:03,0.0,FAILED,WALLET,DEV0170
2055,159,52,2024-12-02 12:37:00,114.84,PENDING,WALLET,DEV0043
2056,7,46,2024-01-30 02:52:08,815.22,SUCCESS,CARD,DEV0418
2057,156,30,2024-05-28 19:13:38,2479.54,SUCCESS,CARD,DEV0162
2058,123,13,2024-10-22 02:39:21,0.0,SUCCESS,CARD,DEV0243
2059,144,70,2024-11-24 01:57:34,132.87,SUCCESS,CARD,DEV0140
2060,97,22,2024-02-25 18:43:50,12.49,PENDING,UPI,DEV0264
2061,183,44,2024-11-13 07:42:17,410.28,SUCCESS,CARD,DEV0085
2062,119,43,2024-01-21 13:20:37,0.0,SUCCESS,UPI,DEV0230
2063,2,33,2024-10-28 19:40:00,601.3,SUCCESS,UPI,DEV0282
2064,153,61,2024-06-10 21:25:49,2122.32,SUCCESS,UPI,DEV0361
2065,180,18,2024-03-05 07:09:58,0.0,SUCCESS,CARD,DEV0053
2066,57,76,2024-08-05 05:11:08,289.76,SUCCESS,WALLET,DEV0435
2067,107,43,2024-11-18 05:43:10,0.0,SUCCESS,CARD,DEV0430
2068,114,76,2024-02-16 21:23:20,1405.04,SUCCESS,UPI,DEV0221
2069,131,64,2024-10-21 08:29:05,1143.58,SUCCESS,WALLET,DEV0233
2070,144,68,2024-12-07 02:36:13,991.8,FAILED,CARD,DEV0187
2071,82,76,2025-01-26 17:56:51,0.0,SUCCESS,CARD,DEV0224
2072,96,38,2024-02-21 02:53:21,0.0,SUCCESS,UPI,DEV0280
2073,102,53,2024-06-04 08:45:10,0.0,SUCCESS,UPI,DEV0353
2074,42,71,2024-11-04 10:06:54,0.0,SUCCESS,WALLET,DEV0047
2075,128,31,2024-08-26 11:12:28,2938.67,SUCCESS,UPI,DEV0103
2076,178,33,2024-01-13 12:12:16,2433.0,SUCCESS,WALLET,DEV0324
2077,6,22,2024-07-13 06:01:04,0.0,SUCCESS,WALLET,DEV0001
2078,141,79,2024-06-07 05:35:34,2439.84,SUCCESS,CARD,DEV0317
2079,21,34,2024-04-05 00:08:00,1200.71,SUCCESS,UPI,DEV0299
2080,75,51,2024-09-09 13:20:07,0.0,SUCCESS,WALLET,DEV0238
2081,79,1,2024-07-21 00:03:13,0.0,SUCCESS,WALLET,DEV0171
2082,153,74,2024-09-27 23:15:53,0.0,SUCCESS,WALLET,DEV0445
2083,7,52,2024-03-19 10:57:27,2217.13,SUCCESS,UPI,DEV0215
2084,63,32,2024-12-10 07:42:28,2759.09,SUCCESS,CARD,DEV0306
2085,6,34,2024-10-09 00:00:10,4516.58,SUCCESS,WALLET,DEV0051
2086,140,14,2024-01-11 17:03:56,3491.43,FAILED,UPI,DEV0018
2087,29,50,2024-04-29 16:01:11,3076.33,FAILED,CARD,DEV0033
2088,57,31,2024-08-07 21:48:54,0.0,FAILED,UPI,DEV0345
2089,170,72,2025-01-22 07:51:31,2032.49,SUCCESS,CARD,DEV0299
2090,71,80,2024-09-05 23:40:06,337.48,FAILED,CARD,DEV0058
2091,14,9,2024-04-18 15:12:24,0.0,SUCCESS,UPI,DEV0283
2092,15,2,2024-12-09 15:19:17,451.02,SUCCESS,CARD,DEV0042
2093,58,69,2025-01-22 17:47:24,0.0,SUCCESS,WALLET,DEV0129
2094,140,55,2024-01-01 23:37:13,0.0,SUCCESS,UPI,DEV0018
2095,38,9,2024-04-07 20:47:18,2617.08,SUCCESS,UPI,DEV0037
2096,75,41,2024-12-05 21:36:03,2942.27,FAILED,WALLET,DEV0355
2097,198,59,2024-11-07 06:57:53,0.0,SUCCESS,UPI,DEV0111
2098,147,24,2025-01-17 00:23:02,5699.53,FAILED,UPI,DEV0374
2099,51,79,2024-02-18 00:58:17,1783.34,SUCCESS,UPI,DEV0245
2100,118,39,2024-06-25 23:39:13,1377.44,SUCCESS,WALLET,DEV0197
2101,158,78,2024-09-12 07:24:51,0.0,SUCCESS,CARD,DEV0404
2102,152,2,2024-01-31 13:46:30,1438.41,SUCCESS,UPI,DEV0026
2103,144,8,2025-01-05 22:40:12,1196.78,SUCCESS,WALLET,DEV0213
2104,177,30,2024-05-07 23:48:56,1066.77,SUCCESS,CARD,DEV0411
2105,111,71,2024-03-26 20:50:20,5114.81,SUCCESS,CARD,DEV0264
2106,166,55,2024-06-24 23:54:21,2728.47,SUCCESS,WALLET,DEV0214
2107,36,22,2024-01-31 03:55:21,873.09,SUCCESS,UPI,DEV0304
2108,196,21,2024-09-20 14:04:35,2233.85,SUCCESS,WALLET,DEV0183
2109,196,50,2025-01-03 05:15:15,1405.91,SUCCESS,CARD,DEV0169
2110,54,36,2024-09-16 20:31:30,0.0,FAILED,UPI,DEV0265
2111,77,20,2025-01-03 03:36:40,2131.45,PENDING,WALLET,DEV0056
2112,43,64,2024-09-24 18:41:06,2277.68,SUCCESS,WALLET,DEV0142
2113,152,64,2024-05-06 00:35:19,0.0,PENDING,WALLET,DEV0158
2114,127,70,2024-07-07 13:55:15,0.0,PENDING,CARD,DEV0256
2115,168,20,2024-08-14 11:31:40,50.59,SUCCESS,CARD,DEV0310
2116,154,21,2024-03-10 08:20:24,1008.0,SUCCESS,UPI,DEV0087
2117,69,24,2024-09-10 11:45:08,0.0,SUCCESS,WALLET,DEV0056
2118,181,29,2024-06-14 22:33:15,4345.75,SUCCESS,UPI,DEV0093
2119,193,11,2024-01-31 11:40:15,0.0,PENDING,UPI,DEV0196
2120,15,64,2024-01-03 11:52:10,378.13,SUCCESS,WALLET,DEV0336
2121,35,9,2024-09-28 03:19:03,775.38,SUCCESS,UPI,DEV0015
2122,86,4,2024-11-01 11:50:28,1967.83,SUCCESS,UPI,DEV0336
2123,169,79,2024-10-14 09:19:33,1772.08,SUCCESS,CARD,DEV0225
2124,14,64,2024-01-29 00:48:54,0.0,SUCCESS,CARD,DEV0093
2125,115,8,2024-02-14 01:04:11,3733.91,SUCCESS,WALLET,DEV0436
2126,57,73,2024-08-19 01:48:12,0.0,SUCCESS,CARD,DEV0235
2127,186,15,2024-07-07 15:57:57,0.0,SUCCESS,WALLET,DEV0366
2128,72,44,2024-07-20 03:02:31,2568.27,SUCCESS,UPI,DEV0109
2129,172,67,2024-05-03 15:58:48,5080.39,SUCCESS,UPI,DEV0243
2130,170,18,2024-11-26 13:37:19,45.57,SUCCESS,WALLET,DEV0282
2131,169,15,2024-07-17 13:41:19,2200.27,SUCCESS,CARD,DEV0450
2132,75,73,2024-09-26 01:42:05,4510.09,FAILED,CARD,DEV0356
2133,10,62,2024-11-29 17:14:01,0.0,SUCCESS,CARD,DEV0173
2134,22,21,2024-06-22 14:24:00,0.0,SUCCESS,WALLET,DEV0095
2135,181,7,2024-02-27 20:25:32,0.0,SUCCESS,WALLET,DEV0373
2136,89,53,2024-05-16 20:13:39,1498.07,SUCCESS,CARD,DEV0333
2137,161,15,2024-07-24 08:30:29,0.0,SUCCESS,UPI,DEV0159
2138,47,29,2024-04-04 22:45:49,2613.37,SUCCESS,CARD,DEV0075
2139,122,3,2024-02-10 19:44:56,5570.55,SUCCESS,CARD,DEV0430
2140,193,50,2025-01-12 06:48:07,0.0,SUCCESS,UPI,DEV0168
2141,57,17,2024-07-21 16:26:53,414.05,SUCCESS,UPI,DEV0421
2142,159,1,2024-01-18 23:39:06,1044.94,SUCCESS,CARD,DEV0395
2143,72,54,2024-07-19 18:40:03,0.0,SUCCESS,WALLET,DEV0326
2144,11,17,2024-04-19 04:13:24,2220.41,SUCCESS,CARD,DEV0379
2145,20,27,2024-08-28 22:32:31,3330.95,SUCCESS,WALLET,DEV0264
2146,79,12,2024-06-09 21:02:47,1987.3,FAILED,UPI,DEV0393
2147,7,16,2024-10-03 05:19:25,3846.56,SUCCESS,WALLET,DEV0156
2148,9,21,2024-03-01 12:01:17,1081.19,SUCCESS,UPI,DEV0258
2149,150,52,2024-12-12 20:57:54,546.2,SUCCESS,CARD,DEV0407
2150,52,65,2024-02-02 19:52:27,1689.56,SUCCESS,UPI,DEV0160
2151,155,71,2024-01-19 14:49:03,1468.29,SUCCESS,WALLET,DEV0099
2152,180,34,2024-05-07 22:08:17,0.0,FAILED,UPI,DEV0295
2153,79,24,2024-08-31 06:31:12,2522.77,SUCCESS,UPI,DEV0432
2154,163,40,2024-01-09 18:01:23,1715.26,SUCCESS,UPI,DEV0118
2155,64,49,2024-07-03 23:18:54,0.0,FAILED,UPI,DEV0040
