order_id,customer_id,store_id,order_date,payment_mode,order_status
11119,21,6,2025-09-01,UPI,DELIVERED
11120,106,9,2025-11-17,UPI,DELIVERED
11121,70,2,2025-12-25,UPI,DELIVERED
11122,110,3,2025-09-01,UPI,DELIVERED
11123,98,6,2025-06-16,UPI,CANCELLED
11124,45,2,2025-09-19,CASH,PLACED
11125,62,9,2025-06-25,UPI,DELIVERED
11126,6,5,2025-06-30,UPI,DELIVERED
11127,6,2,2025-06-02,CARD,DELIVERED
11128,48,3,2025-12-04,UPI,DELIVERED
11129,95,2,2025-06-20,CASH,DELIVERED
11130,1,8,2025-09-14,UPI,DELIVERED
11131,11,5,2025-07-17,UPI,PLACED
11132,87,5,2025-09-05,CARD,PLACED
11133,5,1,2025-08-22,UPI,DELIVERED
11134,31,5,2025-12-13,UPI,DELIVERED
11135,119,4,2025-11-08,UPI,PLACED
11136,98,6,2025-08-28,UPI,DELIVERED
11137,47,10,2025-06-01,CARD,DELIVERED
11138,59,5,2025-12-02,CARD,DELIVERED
11139,8,4,2025-12-25,UPI,DELIVERED
11140,90,5,2025-06-25,CASH,DELIVERED
11141,50,8,2025-09-07,CARD,PLACED
11142,33,8,2025-10-05,CARD,DELIVERED
11143,86,3,2025-12-20,UPI,DELIVERED
11144,120,7,2026-01-02,UPI,DELIVERED
11145,18,7,2025-07-05,UPI,DELIVERED
11146,33,3,2025-06-21,UPI,PLACED
11147,67,7,2025-07-26,UPI,PLACED
11148,55,2,2025-07-23,UPI,DELIVERED
11149,12,10,2025-08-07,UPI,DELIVERED
11150,56,3,2025-09-17,CARD,DELIVERED
11151,99,2,2025-06-14,UPI,DELIVERED
11152,80,6,2025-08-30,CASH,DELIVERED
11153,50,5,2025-07-03,UPI,DELIVERED
11154,119,6,2025-06-16,CARD,DELIVERED
11155,96,9,2025-12-11,CASH,DELIVERED
11156,86,3,2025-11-08,UPI,DELIVERED
11157,18,8,2025-10-08,UPI,PLACED
11158,120,5,2026-01-01,CARD,DELIVERED
11159,17,7,2025-08-01,UPI,DELIVERED
11160,112,6,2025-10-08,NETBANKING,CANCELLED
11161,38,8,2025-12-31,CARD,DELIVERED
11162,21,7,2025-10-21,UPI,DELIVERED
11163,64,9,2025-06-09,CASH,DELIVERED
11164,75,7,2025-09-01,CARD,DELIVERED
11165,49,7,2025-06-20,CARD,DELIVERED
11166,75,8,2025-10-10,UPI,DELIVERED
11167,71,4,2025-08-13,UPI,DELIVERED
11168,2,2,2025-08-30,UPI,DELIVERED
11169,111,3,2025-10-30,UPI,DELIVERED
11170,50,4,2025-11-19,UPI,DELIVERED
11171,84,10,2025-08-05,UPI,DELIVERED
11172,89,8,2025-07-18,CARD,DELIVERED
11173,87,7,2025-06-24,UPI,PLACED
11174,88,4,2025-12-01,CARD,DELIVERED
11175,110,7,2026-01-06,UPI,DELIVERED
11176,53,1,2025-09-18,UPI,DELIVERED
11177,6,7,2025-09-29,CASH,DELIVERED
11178,39,5,2025-09-15,CARD,DELIVERED
11179,16,4,2025-07-30,CASH,DELIVERED
11180,96,3,2025-12-28,CASH,DELIVERED
11181,84,1,2025-11-03,UPI,DELIVERED
11182,4,7,2025-10-17,UPI,DELIVERED
11183,13,8,2025-11-07,CASH,PLACED
11184,112,6,2025-12-02,UPI,DELIVERED
11185,77,5,2025-08-24,NETBANKING,DELIVERED
11186,5,5,2025-06-04,CARD,RETURNED
11187,108,7,2025-11-28,UPI,DELIVERED
11188,49,9,2025-09-13,CASH,PLACED
11189,44,4,2025-07-10,UPI,DELIVERED
11190,85,7,2025-08-30,UPI,DELIVERED
11191,18,5,2025-07-25,CARD,DELIVERED
11192,72,3,2025-09-05,UPI,PLACED
11193,90,5,2025-11-29,CARD,PLACED
11194,82,1,2025-09-27,UPI,DELIVERED
11195,44,5,2025-12-23,UPI,DELIVERED
11196,113,9,2025-10-14,UPI,DELIVERED
11197,18,7,2025-06-27,CARD,DELIVERED
11198,83,5,2025-07-30,NETBANKING,DELIVERED
11199,106,8,2025-07-17,CARD,PLACED
11200,43,6,2025-12-07,CARD,DELIVERED
11201,27,3,2026-01-03,CASH,PLACED
11202,43,9,2026-01-06,NETBANKING,DELIVERED
11203,23,3,2025-07-19,CARD,DELIVERED
11204,13,7,2025-06-18,CARD,DELIVERED
11205,52,9,2025-11-05,CASH,DELIVERED
11206,69,1,2025-11-05,NETBANKING,PLACED
11207,82,5,2025-10-28,UPI,DELIVERED
11208,50,10,2025-08-15,CASH,DELIVERED
11209,2,5,2025-07-26,UPI,DELIVERED
11210,64,7,2025-07-18,CARD,CANCELLED
11211,8,9,2025-12-16,CARD,DELIVERED
11212,54,10,2025-08-09,CARD,DELIVERED
11213,62,4,2025-08-13,,DELIVERED
11214,27,5,2025-09-29,NETBANKING,DELIVERED
11215,35,10,2025-06-11,CASH,CANCELLED
11216,65,10,2025-08-17,UPI,DELIVERED
11217,52,5,2025-07-25,CASH,PLACED
11218,43,5,2025-08-05,UPI,PLACED
11219,83,10,2025-11-11,NETBANKING,DELIVERED
11220,50,4,2025-10-12,UPI,DELIVERED
11221,91,6,2025-10-11,CASH,PLACED
11222,91,10,2025-10-18,CARD,PLACED
11223,105,8,2025-08-02,CASH,DELIVERED
11224,63,6,2025-07-21,NETBANKING,DELIVERED
11225,118,5,2025-07-19,CASH,DELIVERED
11226,65,5,2025-06-19,NETBANKING,DELIVERED
11227,56,6,2025-10-16,UPI,DELIVERED
11228,65,4,2025-10-11,CARD,DELIVERED
11229,87,5,2025-06-28,CARD,DELIVERED
11230,26,7,2025-12-07,UPI,DELIVERED
11231,51,5,2025-11-24,CARD,DELIVERED
11232,12,2,2025-11-01,UPI,PLACED
11233,52,10,2025-10-09,CARD,DELIVERED
11234,65,2,2025-09-12,UPI,DELIVERED
11235,107,7,2025-07-12,CASH,DELIVERED
11236,61,10,2025-06-17,CARD,CANCELLED
11237,80,1,2025-07-30,,DELIVERED
11238,33,6,2025-08-05,UPI,PLACED
11239,103,1,2025-07-15,NETBANKING,PLACED
11240,22,4,2025-09-07,UPI,DELIVERED
11241,86,8,2025-09-26,CASH,RETURNED
11242,27,10,2025-07-01,CASH,DELIVERED
11243,119,5,2025-12-15,CASH,DELIVERED
11244,87,10,2025-07-17,CARD,DELIVERED
11245,17,1,2025-07-09,UPI,DELIVERED
11246,24,1,2026-01-05,UPI,DELIVERED
11247,117,4,2025-08-15,NETBANKING,DELIVERED
11248,32,2,2025-08-07,UPI,CANCELLED
11249,11,9,2025-12-04,NETBANKING,DELIVERED
11250,120,1,2025-11-09,CASH,DELIVERED
11251,69,2,2025-12-04,NETBANKING,DELIVERED
11252,79,10,2025-08-03,UPI,DELIVERED
11253,100,1,2025-10-01,UPI,DELIVERED
11254,83,2,2026-01-03,CARD,DELIVERED
11255,54,9,2025-11-28,NETBANKING,DELIVERED
11256,6,7,2025-09-22,NETBANKING,DELIVERED
11257,105,5,2025-10-21,UPI,PLACED
11258,61,3,2025-11-28,UPI,PLACED
11259,36,1,2025-11-25,UPI,DELIVERED
11260,72,8,2025-12-27,UPI,PLACED
11261,33,7,2025-07-03,CARD,RETURNED
11262,62,1,2025-12-11,UPI,DELIVERED
11263,119,8,2025-11-12,CASH,DELIVERED
11264,58,3,2025-08-03,CASH,DELIVERED
11265,55,9,2025-11-24,CARD,DELIVERED
11266,80,2,2025-10-31,NETBANKING,PLACED
11267,80,7,2025-11-01,CASH,DELIVERED
11268,64,9,2025-06-21,CARD,DELIVERED
11269,62,9,2025-06-22,UPI,DELIVERED
11270,43,3,2025-12-31,CASH,PLACED
11271,54,9,2025-09-26,CARD,DELIVERED
11272,90,9,2025-09-27,CARD,RETURNED
11273,7,4,2025-06-15,CASH,DELIVERED
11274,111,8,2025-06-27,CARD,DELIVERED
11275,44,6,2025-12-23,UPI,DELIVERED
11276,24,3,2025-09-26,CASH,DELIVERED
11277,108,9,2025-09-01,CASH,DELIVERED
11278,22,4,2025-07-24,CARD,DELIVERED
11279,105,3,2025-10-07,UPI,DELIVERED
11280,36,7,2025-06-12,UPI,PLACED
11281,103,1,2025-11-25,UPI,DELIVERED
11282,74,9,2025-08-05,NETBANKING,CANCELLED
11283,110,3,2025-09-10,NETBANKING,DELIVERED
11284,46,1,2025-10-15,NETBANKING,DELIVERED
11285,87,9,2025-11-17,UPI,DELIVERED
11286,15,8,2025-09-23,CARD,CANCELLED
11287,73,10,2025-09-08,CARD,CANCELLED
11288,104,9,2025-08-29,CASH,DELIVERED
11289,17,2,2025-08-14,UPI,DELIVERED
11290,61,6,2025-08-28,NETBANKING,DELIVERED
11291,64,9,2025-09-05,UPI,DELIVERED
11292,119,5,2025-12-15,CARD,DELIVERED
11293,73,4,2025-12-20,UPI,PLACED
11294,93,9,2025-06-05,UPI,CANCELLED
11295,54,2,2025-12-10,CARD,DELIVERED
11296,47,6,2025-12-28,CARD,DELIVERED
11297,40,8,2025-09-23,UPI,DELIVERED
11298,77,8,2025-06-25,CARD,DELIVERED
11299,17,1,2025-09-24,UPI,DELIVERED
11300,46,2,2025-09-11,CASH,DELIVERED
11301,10,6,2025-10-07,CASH,RETURNED
11302,11,7,2025-08-04,NETBANKING,DELIVERED
11303,80,7,2025-08-01,NETBANKING,RETURNED
11304,26,1,2025-06-26,UPI,DELIVERED
11305,38,6,2025-08-13,UPI,DELIVERED
11306,99,5,2025-09-21,CARD,CANCELLED
11307,14,5,2025-07-08,UPI,PLACED
11308,6,4,2025-06-27,CARD,DELIVERED
11309,44,10,2025-11-20,CARD,PLACED
11310,47,3,2025-08-03,NETBANKING,DELIVERED
11311,30,1,2025-07-22,CASH,DELIVERED
11312,12,1,2025-08-03,CARD,DELIVERED
11313,20,9,2025-06-10,UPI,DELIVERED
11314,89,10,2025-10-26,CASH,DELIVERED
11315,51,4,2025-07-08,UPI,DELIVERED
11316,108,10,2025-06-17,UPI,DELIVERED
11317,39,3,2025-12-05,CARD,DELIVERED
11318,21,9,2025-06-22,CARD,DELIVERED
11319,35,7,2025-09-03,UPI,DELIVERED
11320,94,9,2025-07-26,UPI,DELIVERED
11321,92,1,2025-08-09,CARD,DELIVERED
11322,50,5,2025-11-03,UPI,DELIVERED
11323,92,5,2025-12-01,UPI,DELIVERED
11324,64,8,2025-10-12,CARD,DELIVERED
11325,24,10,2025-06-14,CARD,DELIVERED
11326,82,6,2025-10-10,UPI,PLACED
11327,89,8,2025-10-26,CARD,DELIVERED
11328,43,9,2025-06-10,UPI,DELIVERED
11329,15,7,2025-10-17,UPI,DELIVERED
11330,73,7,2025-07-14,UPI,RETURNED
11331,105,10,2025-11-01,UPI,PLACED
11332,39,4,2025-12-17,UPI,DELIVERED
11333,14,4,2025-12-06,UPI,DELIVERED
11334,67,1,2025-06-03,NETBANKING,DELIVERED
11335,8,7,2025-09-01,CARD,DELIVERED
11336,83,5,2025-11-15,CARD,PLACED
11337,116,3,2025-12-05,UPI,DELIVERED
11338,4,1,2025-06-13,CASH,CANCELLED
11339,45,4,2025-10-23,CARD,RETURNED
11340,66,6,2025-07-01,CARD,DELIVERED
11341,53,4,2025-08-30,UPI,DELIVERED
11342,114,2,2025-11-26,CARD,DELIVERED
11343,40,10,2025-10-15,CASH,DELIVERED
11344,120,10,2025-06-19,UPI,DELIVERED
11345,39,1,2025-09-07,UPI,PLACED
11346,73,4,2025-12-26,NETBANKING,RETURNED
11347,6,8,2026-01-02,NETBANKING,DELIVERED
11348,116,5,2025-10-30,CARD,PLACED
11349,68,7,2025-06-04,CARD,PLACED
11350,50,8,2025-11-23,CASH,PLACED
11351,111,9,2025-12-31,UPI,DELIVERED
11352,51,4,2025-12-04,NETBANKING,PLACED
11353,109,6,2025-11-25,CASH,DELIVERED
11354,116,6,2025-09-01,UPI,DELIVERED
11355,40,1,2025-09-23,UPI,DELIVERED
11356,69,1,2025-10-24,UPI,DELIVERED
11357,5,2,2025-11-25,UPI,PLACED
11358,116,5,2025-06-21,UPI,DELIVERED
11359,61,4,2025-10-04,CARD,PLACED
11360,24,8,2025-07-12,CASH,DELIVERED
11361,120,8,2025-07-16,UPI,CANCELLED
11362,51,2,2025-10-12,UPI,PLACED
11363,17,5,2025-07-22,UPI,DELIVERED
11364,1,8,2025-10-26,CARD,DELIVERED
11365,65,6,2025-07-05,CARD,CANCELLED
11366,22,7,2025-07-18,UPI,DELIVERED
11367,25,1,2025-09-12,CARD,DELIVERED
11368,115,5,2025-07-21,UPI,CANCELLED
11369,92,8,2025-09-08,CARD,PLACED
11370,21,2,2025-06-29,CASH,RETURNED
11371,27,6,2025-08-18,,DELIVERED
11372,83,2,2025-06-11,UPI,DELIVERED
11373,71,4,2025-08-08,NETBANKING,DELIVERED
11374,36,5,2025-12-17,CASH,DELIVERED
11375,120,5,2025-07-12,UPI,DELIVERED
11376,68,1,2025-07-27,UPI,DELIVERED
11377,8,8,2025-10-04,UPI,DELIVERED
11378,86,5,2025-10-07,NETBANKING,DELIVERED
11379,9,10,2025-11-01,CARD,PLACED
11380,22,2,2025-08-06,NETBANKING,DELIVERED
11381,19,6,2025-12-27,UPI,DELIVERED
11382,70,2,2025-09-01,CASH,DELIVERED
11383,46,7,2025-08-21,CASH,DELIVERED
11384,84,2,2025-11-02,NETBANKING,DELIVERED
11385,118,1,2025-06-26,UPI,DELIVERED
11386,89,4,2025-11-02,UPI,DELIVERED
11387,114,1,2025-12-28,UPI,DELIVERED
11388,41,9,2025-09-12,CARD,DELIVERED
11389,77,5,2025-12-12,UPI,DELIVERED
11390,17,10,2025-09-16,NETBANKING,DELIVERED
11391,80,9,2025-10-07,CARD,PLACED
11392,77,3,2025-07-25,UPI,DELIVERED
11393,99,1,2025-09-15,UPI,CANCELLED
11394,8,7,2025-07-21,CARD,DELIVERED
11395,117,8,2025-07-31,UPI,PLACED
11396,74,9,2025-06-17,UPI,PLACED
11397,31,2,2025-10-04,UPI,DELIVERED
11398,15,6,2025-07-25,UPI,DELIVERED
11399,44,7,2025-10-07,CARD,DELIVERED
11400,6,8,2025-08-28,UPI,DELIVERED
11401,7,6,2025-08-22,CASH,DELIVERED
11402,92,9,2025-10-23,CARD,PLACED
11403,114,2,2025-09-17,UPI,RETURNED
11404,23,1,2025-10-07,UPI,DELIVERED
11405,10,8,2025-08-02,CASH,CANCELLED
11406,78,2,2025-10-13,UPI,CANCELLED
11407,48,1,2025-07-19,CARD,PLACED
11408,41,1,2025-12-08,CASH,DELIVERED
11409,80,1,2025-07-01,UPI,DELIVERED
11410,90,4,2025-06-20,CASH,RETURNED
11411,6,2,2025-09-10,CARD,DELIVERED
11412,37,9,2025-06-08,CASH,DELIVERED
11413,119,2,2025-07-25,UPI,DELIVERED
11414,56,9,2025-07-13,NETBANKING,CANCELLED
11415,26,6,2025-07-30,UPI,PLACED
11416,24,6,2026-01-06,CASH,RETURNED
11417,79,9,2025-08-19,UPI,DELIVERED
11418,70,5,2025-08-15,CARD,DELIVERED
11419,11,5,2025-09-04,NETBANKING,PLACED
11420,78,3,2025-07-09,NETBANKING,DELIVERED
11421,88,1,2025-06-26,CASH,PLACED
11422,98,1,2025-11-11,UPI,DELIVERED
11423,108,5,2025-06-23,CARD,DELIVERED
11424,98,5,2025-06-18,CARD,DELIVERED
11425,57,3,2025-10-10,UPI,DELIVERED
11426,72,3,2025-06-26,CASH,DELIVERED
11427,58,6,2025-08-10,CARD,DELIVERED
11428,87,8,2025-10-13,UPI,DELIVERED
11429,5,7,2025-08-10,CASH,PLACED
11430,69,1,2025-11-30,CARD,CANCELLED
11431,85,7,2025-08-16,CARD,DELIVERED
11432,114,7,2025-12-06,CARD,CANCELLED
11433,98,1,2025-07-19,UPI,DELIVERED
11434,39,5,2025-09-02,CASH,DELIVERED
11435,51,8,2025-09-21,UPI,PLACED
11436,65,1,2026-01-01,UPI,DELIVERED
11437,112,1,2025-08-25,CARD,DELIVERED
11438,86,8,2025-11-30,CASH,DELIVERED
11439,89,7,2025-12-07,UPI,DELIVERED
11440,30,3,2025-12-20,CARD,DELIVERED
11441,2,3,2025-12-20,CASH,DELIVERED
11442,99,8,2025-08-07,UPI,DELIVERED
11443,112,5,2025-08-21,CASH,DELIVERED
11444,102,5,2025-12-31,CARD,PLACED
11445,72,5,2025-07-02,CARD,PLACED
11446,91,9,2025-07-28,CARD,DELIVERED
11447,82,8,2025-08-01,CASH,CANCELLED
11448,97,8,2025-11-28,CARD,DELIVERED
11449,27,8,2025-09-23,CASH,DELIVERED
11450,38,7,2025-12-04,UPI,DELIVERED
11451,88,9,2025-06-26,CARD,CANCELLED
11452,11,8,2025-10-20,CARD,DELIVERED
11453,58,8,2025-06-10,CARD,DELIVERED
11454,113,2,2025-06-17,CARD,DELIVERED
11455,64,3,2025-09-20,UPI,DELIVERED
11456,36,7,2025-12-19,CASH,PLACED
11457,38,6,2025-12-29,UPI,DELIVERED
11458,116,7,2025-08-17,CARD,PLACED
11459,88,6,2025-07-04,UPI,DELIVERED
11460,29,1,2025-10-24,CASH,DELIVERED
11461,1,5,2025-06-11,UPI,DELIVERED
11462,67,4,2025-06-22,CASH,PLACED
11463,86,7,2025-10-07,CARD,RETURNED
11464,96,6,2025-10-15,UPI,DELIVERED
11465,18,3,2025-07-06,CASH,DELIVERED
11466,101,3,2025-07-04,UPI,DELIVERED
11467,60,8,2025-11-30,CARD,DELIVERED
11468,89,7,2025-08-30,CARD,DELIVERED
11469,66,10,2025-09-14,UPI,DELIVERED
11470,11,3,2025-09-13,CARD,DELIVERED
11471,50,3,2025-09-10,NETBANKING,CANCELLED
11472,11,4,2025-12-28,UPI,PLACED
11473,88,4,2025-10-25,UPI,DELIVERED
11474,72,3,2025-06-20,CARD,DELIVERED
11475,13,5,2025-07-14,UPI,DELIVERED
11476,52,5,2025-11-12,UPI,PLACED
11477,75,5,2025-08-28,CASH,DELIVERED
11478,37,6,2025-09-04,CARD,DELIVERED
11479,114,3,2025-07-26,CASH,CANCELLED
11480,36,8,2025-08-04,CARD,DELIVERED
11481,47,3,2025-09-10,CASH,DELIVERED
11482,9,1,2025-06-16,CARD,DELIVERED
11483,38,1,2025-09-07,CARD,PLACED
11484,83,10,2025-10-12,CARD,DELIVERED
11485,72,8,2025-11-16,CASH,PLACED
11486,17,2,2025-07-11,UPI,CANCELLED
11487,42,8,2025-09-18,UPI,DELIVERED
11488,44,1,2025-06-30,CARD,DELIVERED
11489,34,4,2025-10-17,UPI,DELIVERED
11490,36,10,2025-09-02,CARD,DELIVERED
11491,40,7,2025-11-12,UPI,DELIVERED
11492,38,5,2025-09-03,UPI,CANCELLED
11493,99,3,2025-09-18,UPI,CANCELLED
11494,83,1,2025-11-06,CASH,DELIVERED
11495,77,10,2025-08-14,CARD,RETURNED
11496,99,3,2025-06-04,UPI,DELIVERED
11497,23,6,2025-11-21,UPI,DELIVERED
11498,73,4,2025-11-27,CARD,PLACED
11499,66,9,2025-07-16,UPI,CANCELLED
11500,95,6,2025-11-02,UPI,DELIVERED
