order_id,product_id,quantity
11245,56,3.0
11246,33,3.0
11246,37,1.0
11247,20,3.0
11247,32,1.0
11248,37,2.0
11248,6,3.0
11248,51,1.0
11248,4,1.0
11249,13,3.0
11249,23,2.0
11249,22,3.0
11250,18,3.0
11251,22,2.0
11251,53,2.0
11252,17,1.0
11252,27,2.0
11252,51,3.0
11253,34,2.0
11253,53,2.0
11253,11,3.0
11253,45,1.0
11254,28,1.0
11254,19,1.0
11254,49,3.0
11254,51,1.0
11255,34,3.0
11255,39,1.0
11256,7,2.0
11256,23,3.0
11257,32,3.0
11257,25,1.0
11257,39,1.0
11257,54,3.0
11258,37,1.0
11259,60,3.0
11260,57,1.0
11260,35,2.0
11260,20,1.0
11260,39,3.0
11261,52,2.0
11261,33,2.0
11261,15,2.0
11262,32,1.0
11263,26,3.0
11264,55,1.0
11264,15,1.0
11264,44,3.0
11264,32,2.0
11265,57,2.0
11265,19,1.0
11266,14,3.0
11267,24,3.0
11268,54,1.0
11268,28,1.0
11269,13,2.0
11269,58,1.0
11269,52,1.0
11269,31,2.0
11270,53,1.0
11270,26,1.0
11271,41,3.0
11272,52,2.0
11272,24,2.0
11273,14,1.0
11274,18,3.0
11275,60,3.0
11275,23,1.0
11275,43,3.0
11275,51,
11276,32,2.0
11276,30,2.0
11277,17,2.0
11278,51,1.0
11278,28,1.0
11279,28,1.0
11279,13,3.0
11280,37,3.0
11280,51,1.0
11280,3,2.0
11281,41,3.0
11281,39,3.0
11281,56,1.0
11281,52,1.0
11282,18,3.0
11283,52,1.0
11283,55,1.0
11283,53,3.0
11284,4,1.0
11284,51,3.0
11284,48,3.0
11285,40,1.0
11285,51,3.0
11285,36,2.0
11285,26,1.0
11286,34,3.0
11286,30,2.0
11286,31,3.0
11287,47,1.0
11287,16,2.0
11287,1,3.0
11287,50,1.0
11288,4,3.0
11288,39,3.0
11289,56,1.0
11289,38,2.0
11290,58,3.0
11291,60,3.0
11291,46,1.0
11292,31,1.0
11292,29,3.0
11292,14,3.0
11292,38,3.0
11293,34,3.0
11293,21,2.0
11293,30,1.0
11293,52,1.0
11294,40,3.0
11295,32,2.0
11296,8,1.0
11296,52,2.0
11296,38,1.0
11296,17,3.0
11297,26,2.0
11297,1,2.0
11297,20,3.0
11297,10,2.0
11298,8,2.0
11298,44,1.0
11299,60,2.0
11299,18,1.0
11299,44,1.0
11299,33,1.0
11300,51,3.0
11300,4,1.0
11300,32,2.0
11301,56,3.0
11301,10,1.0
11301,5,2.0
11302,27,3.0
11302,29,1.0
11302,25,1.0
11302,23,3.0
11303,25,2.0
11303,11,1.0
11304,40,1.0
11304,9,1.0
11304,36,1.0
11305,55,1.0
11306,9,1.0
11306,40,1.0
11306,60,1.0
11307,59,1.0
11307,7,2.0
11308,54,1.0
11309,5,2.0
11310,6,3.0
11310,51,1.0
11311,56,1.0
11311,41,1.0
11312,43,1.0
11312,42,1.0
11313,31,3.0
11313,48,3.0
11313,58,3.0
11313,28,3.0
11314,43,3.0
11314,48,3.0
11315,39,3.0
11315,30,2.0
11316,52,3.0
11316,32,2.0
11317,14,3.0
11317,54,3.0
11317,30,1.0
11317,51,1.0
11318,1,3.0
11319,51,3.0
11320,18,1.0
11321,16,3.0
11321,23,3.0
11321,50,3.0
11322,29,3.0
11322,48,3.0
11322,35,1.0
11322,9,2.0
11323,51,3.0
11324,7,1.0
11324,10,1.0
11324,60,1.0
11325,32,2.0
11326,59,2.0
11327,51,3.0
11327,20,2.0
11327,13,2.0
11327,28,2.0
11328,27,2.0
11328,44,3.0
11328,38,2.0
11328,32,2.0
11329,4,3.0
11330,11,1.0
11330,33,2.0
11330,58,1.0
11330,27,2.0
11331,52,1.0
11331,45,1.0
11331,46,2.0
11331,32,1.0
11332,35,1.0
11332,20,2.0
11332,46,1.0
11333,44,2.0
11333,31,2.0
11333,39,3.0
11334,34,1.0
11334,2,1.0
11334,38,3.0
11334,30,1.0
11335,19,3.0
11335,41,2.0
11336,4,2.0
11337,51,2.0
11337,16,2.0
11337,44,1.0
11337,55,3.0
11338,53,3.0
11338,10,2.0
11339,31,3.0
11339,16,3.0
11340,55,1.0
11340,27,2.0
11341,27,2.0
11341,30,2.0
11341,49,2.0
11342,45,3.0
11343,54,3.0
11343,21,2.0
11343,58,3.0
11344,49,2.0
11344,59,1.0
11344,6,2.0
11345,36,
11345,13,1.0
11346,14,2.0
11347,45,1.0
11347,43,1.0
11347,20,3.0
11347,22,3.0
11348,44,2.0
11348,11,2.0
11348,33,2.0
11349,33,2.0
11349,32,2.0
11350,44,2.0
11351,32,2.0
11351,5,2.0
11352,52,3.0
11352,11,3.0
11352,54,3.0
11353,20,1.0
11353,46,1.0
11354,52,3.0
11355,2,3.0
11355,20,2.0
11355,12,2.0
11356,7,1.0
11357,19,2.0
11357,48,3.0
11357,2,1.0
11358,46,2.0
11358,59,2.0
11358,42,1.0
11358,28,3.0
11359,22,3.0
11360,32,3.0
11360,15,1.0
11360,39,3.0
11361,6,2.0
11361,52,3.0
11361,38,1.0
11361,55,3.0
11362,13,3.0
11362,11,3.0
11363,19,3.0
11363,58,2.0
11363,29,1.0
11363,56,1.0
11364,57,3.0
11364,56,2.0
11364,25,1.0
11364,52,2.0
11365,6,1.0
11365,12,2.0
11365,2,1.0
11366,34,1.0
11367,57,3.0
11368,31,3.0
11368,55,2.0
11368,42,2.0
11369,20,2.0
11370,12,2.0
11370,6,3.0
11370,47,3.0
11370,40,2.0
11371,31,3.0
11371,51,1.0
11371,59,2.0
11371,8,3.0
11372,54,3.0
11373,41,3.0
11373,24,2.0
11373,16,1.0
11374,20,3.0
11374,50,2.0
11374,45,2.0
11375,55,2.0
11376,35,3.0
11376,52,3.0
11377,41,2.0
11378,39,2.0
11378,56,1.0
11378,12,2.0
11379,15,2.0
11380,7,2.0
11380,40,3.0
11380,52,1.0
11380,30,3.0
11381,39,3.0
11381,45,1.0
11381,15,3.0
11381,57,1.0
11382,33,1.0
11382,3,2.0
11382,31,3.0
11382,41,1.0
11383,14,1.0
11383,18,3.0
11383,58,2.0
11383,17,3.0
11384,13,1.0
11384,14,1.0
11384,28,2.0
11385,48,1.0
11385,56,2.0
11386,25,2.0
11386,37,1.0
11387,32,2.0
11387,18,2.0
11387,35,2.0
11387,28,3.0
11388,42,3.0
11388,54,3.0
11388,50,3.0
11388,53,1.0
11389,21,2.0
11389,5,3.0
11390,18,3.0
11390,2,1.0
11390,20,2.0
11391,6,1.0
11392,10,1.0
11393,53,3.0
11393,57,1.0
11393,37,3.0
11393,50,2.0
11394,9,2.0
11394,46,3.0
11395,7,1.0
11395,9,1.0
11395,35,3.0
11396,44,1.0
11396,28,1.0
11397,36,3.0
11397,27,1.0
11397,39,2.0
11397,38,2.0
11398,34,2.0
11398,28,3.0
11398,22,3.0
11398,10,3.0
11399,15,1.0
11399,21,2.0
11399,16,1.0
11400,18,3.0
11400,52,3.0
11401,4,3.0
11401,25,1.0
11401,10,1.0
11401,21,1.0
11402,14,1.0
11402,33,3.0
11402,10,3.0
11402,9,3.0
11403,38,1.0
11404,39,3.0
11404,21,3.0
11404,12,2.0
11405,35,2.0
11406,28,1.0
11406,38,1.0
11406,15,2.0
11407,37,3.0
11408,43,3.0
11408,34,2.0
11408,54,3.0
11408,17,3.0
11409,49,2.0
11409,37,1.0
11410,44,2.0
11411,41,3.0
11411,52,1.0
11412,26,1.0
11412,12,3.0
11412,37,1.0
11413,31,2.0
11413,40,1.0
11413,20,3.0
11414,51,1.0
11414,21,3.0
11415,59,3.0
11415,25,1.0
11415,19,2.0
11415,5,3.0
11416,22,1.0
11416,10,1.0
11416,35,1.0
11416,57,1.0
11417,47,1.0
11417,29,2.0
11417,53,1.0
11418,28,2.0
11418,47,1.0
11419,7,2.0
11420,40,2.0
11420,4,1.0
11421,5,1.0
11421,12,3.0
11421,47,1.0
11422,5,1.0
11422,26,1.0
11423,15,2.0
11424,50,1.0
11424,15,2.0
11424,52,3.0
11424,22,2.0
11425,45,1.0
11425,34,3.0
11426,52,1.0
11426,24,1.0
11427,48,1.0
11427,47,2.0
11427,59,3.0
11428,28,3.0
11428,41,1.0
11428,12,3.0
11429,58,3.0
11430,32,3.0
11430,29,1.0
11430,36,3.0
11430,56,2.0
11431,11,1.0
11431,55,1.0
11432,31,3.0
11432,10,1.0
11432,52,3.0
11432,14,3.0
11433,42,1.0
11434,1,1.0
11435,11,3.0
11436,57,3.0
11437,38,3.0
11437,36,3.0
11437,33,2.0
11438,1,3.0
11439,16,1.0
11439,14,2.0
11439,55,3.0
11439,59,3.0
11440,28,1.0
11440,32,3.0
11441,33,3.0
11442,11,2.0
11442,2,3.0
11443,4,1.0
11443,11,2.0
11444,49,3.0
11445,53,1.0
11445,4,1.0
11446,8,3.0
11446,3,1.0
11446,14,1.0
11447,6,3.0
11447,53,3.0
11447,21,1.0
11448,9,1.0
11448,2,3.0
11448,25,2.0
11448,8,1.0
11449,58,2.0
11449,43,2.0
11449,38,2.0
11450,60,3.0
11450,41,2.0
11451,2,3.0
11451,8,3.0
11451,20,1.0
11452,12,1.0
11452,33,3.0
11453,38,1.0
11454,59,1.0
11454,48,2.0
11454,8,2.0
11454,28,1.0
11455,52,1.0
11455,16,2.0
11455,38,3.0
11455,33,2.0
11456,16,3.0
11456,17,1.0
11456,5,1.0
11457,3,3.0
11457,46,1.0
11457,33,2.0
11457,25,2.0
11458,32,2.0
11459,45,3.0
11459,13,3.0
11459,57,1.0
11459,46,1.0
11460,19,3.0
11461,58,1.0
11462,3,2.0
11462,53,2.0
11462,51,2.0
11462,18,2.0
11463,42,3.0
11464,14,3.0
11464,36,3.0
11464,31,2.0
11464,27,2.0
11465,41,3.0
11465,47,3.0
11465,23,2.0
11466,52,2.0
11466,45,1.0
11467,32,2.0
11467,35,1.0
11467,22,2.0
11468,13,1.0
11468,17,1.0
11468,10,2.0
11469,60,2.0
11470,22,1.0
11470,57,3.0
11470,10,3.0
11470,59,1.0
11471,56,2.0
11472,9,3.0
11472,23,2.0
11472,35,1.0
11472,26,2.0
11473,23,3.0
11473,5,3.0
11473,14,2.0
11473,25,2.0
11474,18,3.0
11474,11,1.0
11474,21,1.0
11474,41,3.0
11475,21,3.0
11476,1,3.0
11476,51,2.0
11476,3,1.0
11477,37,1.0
11477,35,2.0
11478,9,1.0
11479,58,1.0
11479,24,1.0
11479,53,3.0
11480,49,1.0
11480,41,1.0
11480,44,2.0
11481,32,1.0
11482,4,3.0
11483,17,2.0
11484,58,3.0
11484,51,3.0
11484,39,3.0
11484,23,3.0
11485,31,2.0
11485,53,1.0
11485,43,1.0
11485,45,3.0
11486,20,2.0
11486,53,2.0
11487,45,2.0
11487,13,3.0
11487,9,1.0
11487,4,3.0
11488,30,2.0
11488,16,1.0
11488,17,2.0
11488,2,3.0
11489,37,1.0
11489,40,2.0
11489,58,2.0
11490,29,2.0
11490,7,2.0
11491,55,1.0
11492,24,3.0
11493,10,2.0
11494,5,3.0
11494,12,3.0
11495,36,2.0
11496,53,2.0
11496,20,2.0
11497,4,1.0
11497,12,2.0
11498,20,1.0
11498,42,2.0
11498,29,1.0
11499,47,2.0
11499,60,2.0
11500,54,1.0
11500,29,2.0
11500,37,2.0
